"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-17","0.00","0.0","0.0","59","67","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-18","0.00","0.0","0.0","64","78","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-19","0.18","0.0","0.0","67","72","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-20","0.28","0.0","0.0","60","71","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-21","0.00","0.0","0.0","63","72","52",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-22","0.00","0.0","0.0","67","79","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-23","0.38","0.0","0.0","73","81","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-24","0.17","0.0","0.0","71","78","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-25","0.14","0.0","0.0","72","85","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-26","0.15","0.0","0.0","78","89","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-27","0.02","0.0","0.0","77","89","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-28","0.01","0.0","0.0","76","90","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-29","0.00","0.0","0.0","78","87","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-06-30","0.20","0.0","0.0","78","91","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-01","0.00","0.0","0.0","77","89","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-02","0.01","0.0","0.0","84","92","74",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-03","0.41","0.0","0.0","78","86","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-04","0.00","0.0","0.0","78","91","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-05","0.47","0.0","0.0","81","91","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-06","0.00","0.0","0.0","78","83","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-07","0.00","0.0","0.0","70","77","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-08","0.00","0.0","0.0","71","83","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-09","0.00","0.0","0.0","74","88","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-10","0.01","0.0","0.0","83","94","75",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-11","0.00","0.0","0.0","78","82","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-12","0.00","0.0","0.0","72","87","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-13","0.00","0.0","0.0","82","94","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-14","0.00","0.0","0.0","79","91","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-15","0.00","0.0","0.0","81","92","74",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-16","0.05","0.0","0.0","77","82","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-17","0.47","0.0","0.0","80","92","74",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-18","1.36","0.0","0.0","77","87","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-19","0.00","0.0","0.0","85","93","81",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-20","0.08","0.0","0.0","85","95","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-21","0.76","0.0","0.0","74","79","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-22","0.00","0.0","0.0","70","75","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-23","0.00","0.0","0.0","70","80","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-24","0.00","0.0","0.0","71","81","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-25","0.00","0.0","0.0","73","85","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-26","0.00","0.0","0.0","76","85","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-27","0.00","0.0","0.0","80","89","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-28","0.00","0.0","0.0","81","89","73",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-29","0.32","0.0","0.0","77","82","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-30","0.00","0.0","0.0","73","78","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-07-31","0.00","0.0","0.0","69","76","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-01","0.00","0.0","0.0","69","80","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-02","0.00","0.0","0.0","72","83","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-03","0.00","0.0","0.0","75","89","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-04","0.00","0.0","0.0","79","89","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-05","0.00","0.0","0.0","79","90","70",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-06","0.01","0.0","0.0","76","85","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-07","0.00","0.0","0.0","77","88","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-08","0.01","0.0","0.0","79","87","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-09","0.00","0.0","0.0","73","83","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-10","0.00","0.0","0.0","74","86","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-11","0.00","0.0","0.0","74","82","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-12","0.50","0.0","0.0","76","84","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-13","0.19","0.0","0.0","75","86","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-14","0.00","0.0","0.0","72","83","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-15","0.00","0.0","0.0","70","79","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-16","0.00","0.0","0.0","72","84","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-17","0.18","0.0","0.0","73","77","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-18","0.86","0.0","0.0","74","82","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-19","0.00","0.0","0.0","76","85","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-20","0.35","0.0","0.0","74","76","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-21","0.02","0.0","0.0","73","83","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-22","0.00","0.0","0.0","71","76","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-23","0.00","0.0","0.0","68","74","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-24","0.00","0.0","0.0","67","75","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-25","0.00","0.0","0.0","69","78","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-26","1.40","0.0","0.0","70","76","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-27","0.00","0.0","0.0","72","79","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-28","0.00","0.0","0.0","68","75","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-29","0.00","0.0","0.0","70","84","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-30","0.00","0.0","0.0","70","74","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-08-31","0.11","0.0","0.0","67","75","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-01","0.34","0.0","0.0","67","73","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-02","0.00","0.0","0.0","70","82","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-03","0.22","0.0","0.0","72","80","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-04","0.00","0.0","0.0","68","69","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-05","0.00","0.0","0.0","64","74","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-06","0.00","0.0","0.0","67","72","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-07","0.00","0.0","0.0","66","78","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-08","0.03","0.0","0.0","65","66","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-09","0.02","0.0","0.0","67","76","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-10","0.00","0.0","0.0","78","90","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-11","0.19","0.0","0.0","80","89","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-12","0.28","0.0","0.0","72","78","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-13","1.35","0.0","0.0","73","77","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-14","0.06","0.0","0.0","67","80","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-15","0.43","0.0","0.0","71","78","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-16","0.00","0.0","0.0","71","74","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-17","0.00","0.0","0.0","69","78","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-18","0.00","0.0","0.0","71","82","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-19","0.01","0.0","0.0","72","83","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-20","0.00","0.0","0.0","74","84","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-21","0.17","0.0","0.0","75","78","71",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-22","1.47","0.0","0.0","72","77","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-23","0.00","0.0","0.0","67","74","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-24","0.00","0.0","0.0","67","79","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-25","0.00","0.0","0.0","70","79","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-26","0.00","0.0","0.0","65","72","56",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-27","2.28","0.0","0.0","63","69","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-28","0.19","0.0","0.0","61","66","53",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-29","0.57","0.0","0.0","61","66","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-09-30","0.00","0.0","0.0","71","85","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-01","0.00","0.0","0.0","79","86","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-02","1.76","0.0","0.0","66","68","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-03","0.57","0.0","0.0","61","67","49",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-04","0.00","0.0","0.0","52","58","45",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-05","0.27","0.0","0.0","55","63","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-06","0.00","0.0","0.0","59","67","49",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-07","0.00","0.0","0.0","59","69","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-08","0.00","0.0","0.0","57","70","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-09","0.00","0.0","0.0","60","70","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-10","0.19","0.0","0.0","62","70","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-11","0.59","0.0","0.0","60","67","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-12","0.00","0.0","0.0","43","54","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-13","0.00","0.0","0.0","45","52","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-14","0.00","0.0","0.0","45","54","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-15","0.00","0.0","0.0","50","62","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-16","0.00","0.0","0.0","49","52","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-17","0.00","0.0","0.0","46","54","40",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-18","0.00","0.0","0.0","47","59","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-19","0.00","0.0","0.0","53","68","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-20","0.00","0.0","0.0","56","63","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-21","0.05","0.0","0.0","56","67","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-22","0.01","0.0","0.0","50","51","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-23","0.02","0.0","0.0","47","58","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-24","0.00","0.0","0.0","47","50","42",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-25","0.00","0.0","0.0","44","48","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-26","2.18","0.0","0.0","42","48","36",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-27","0.04","0.0","0.0","49","58","42",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-28","0.00","0.0","0.0","47","49","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-29","0.15","0.0","0.0","40","45","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-30","0.62","1.2","1.2","36","41","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-10-31","0.31","3.4","0.0","33","33","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-01","0.01","0.0","2.0","31","44","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-02","0.00","0.0","0.0","38","42","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-03","0.00","0.0","0.0","39","53","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-04","0.00","0.0","0.0","48","51","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-05","0.00","0.0","0.0","38","40","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-06","0.01","0.0","0.0","39","55","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-07","0.00","0.1","0.0","28","31","20",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-08","0.00","0.0","0.0","23","32","16",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-09","0.00","0.0","0.0","34","46","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-10","0.04","0.0","0.0","41","43","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-11","0.25","3.4","2.0","28","33","13",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-12","0.00","0.0","3.1","13","17","7",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-13","0.00","0.0","2.0","16","27","11",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-14","0.01","0.2","2.0","27","30","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-15","0.00","0.0","2.0","27","38","22",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-16","0.00","0.0","1.2","33","42","26",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-17","0.04","0.0","0.0","33","40","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-18","0.00","0.0","0.0","37","40","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-19","0.01","0.0","0.0","37","41","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-20","0.00","0.0","0.0","41","47","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-21","0.51","0.0","0.0","47","54","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-22","0.00","0.0","0.0","36","38","28",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-23","0.00","0.0","0.0","31","40","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-24","0.00","0.0","0.0","38","50","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-25","0.00","0.0","0.0","44","53","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-26","0.37","0.0","0.0","41","50","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-27","0.25","0.0","0.0","44","55","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-28","0.00","0.0","0.0","34","37","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-29","0.00","0.0","0.0","36","40","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-11-30","0.37","0.0","0.0","37","40","36",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-01","0.11","0.1","0.0","39","41","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-02","0.00","0.0","0.0","32","35","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-03","0.00","0.0","0.0","32","40","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-04","0.00","0.0","0.0","37","43","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-05","0.00","0.0","0.0","36","45","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-06","0.00","0.0","0.0","38","42","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-07","0.00","0.0","0.0","31","37","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-08","0.00","0.0","0.0","38","47","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-09","0.05","0.0","0.0","46","47","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-10","0.00","0.0","0.0","22","24","14",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-11","0.00","0.1","0.0","18","24","13",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-12","0.00","0.0","0.0","28","45","19",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-13","0.00","0.0","0.0","40","45","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-14","0.00","0.0","0.0","33","35","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-15","0.00","0.0","0.0","24","26","19",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-16","0.01","0.3","0.0","26","30","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-17","0.00","0.0","0.0","25","29","19",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-18","0.00","0.0","0.0","20","27","10",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-19","0.00","0.0","0.0","23","35","15",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-20","0.00","0.0","0.0","30","41","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-21","0.00","0.0","0.0","38","47","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-22","0.00","0.0","0.0","40","52","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-23","0.00","0.0","0.0","42","52","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-24","0.00","0.0","0.0","40","55","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-25","0.00","0.0","0.0","47","57","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-26","0.00","0.0","0.0","56","61","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-27","0.00","0.0","0.0","37","37","28",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-28","0.28","0.0","0.0","34","48","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-29","0.93","0.0","0.0","52","57","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-30","0.09","0.7","0.0","38","47","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2019-12-31","0.08","0.8","2.0","26","28","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2020-01-01","0.00","0.0","0.0","28","42","21",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2020-01-02","0.00","0.0","0.0","42","48","37",
